지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
236,부여,2021-08-16,26.1,21.6,30.7,,1.7,19.2,67.3,1012.9
236,부여,2021-08-17,25.4,21.9,30.8,0,1.8,18.4,66.1,1008.8
236,부여,2021-08-18,24.6,19.7,30.5,0,2.2,18.9,72.1,1008.8
236,부여,2021-08-19,24.6,20.5,29.9,.7,1.7,19.4,74.8,1010.8
236,부여,2021-08-20,25.7,19.6,31.5,,1.2,19.8,72.8,1010.8
236,부여,2021-08-21,24.2,21.8,28.3,39.1,1.8,21.7,87,1003.6
236,부여,2021-08-22,24.7,21.2,29.5,,1.1,22,86.4,1008.4
236,부여,2021-08-23,22.2,21.1,23.4,48,1.3,21.8,97.6,1007.6
236,부여,2021-08-24,24.4,21.4,28.8,20.1,1.8,22.8,91.6,1000.2
236,부여,2021-08-25,23.2,22,24.6,39.7,.6,22.8,98.1,1006
236,부여,2021-08-26,24.8,21.8,28.8,,.9,22.7,89.5,1012
236,부여,2021-08-27,21.3,19.9,23.6,13.3,.7,20.9,97.9,1012.5
236,부여,2021-08-28,22.7,18.7,27.3,0,.9,20.3,87.4,1013.9
236,부여,2021-08-29,22.4,19,28,32.6,1.1,19.3,84.1,1013.2
236,부여,2021-08-30,22.3,19.2,25.5,0,.8,20.6,90.9,1015.3
236,부여,2021-08-31,23.6,21.2,28.8,4.7,1.1,21.1,87.1,1013.1
236,부여,2021-09-01,23.9,21.8,26.1,46.1,1.7,21.9,89.5,1008.1
236,부여,2021-09-02,22.7,20.2,25.1,0,1.2,20,85.5,1008.6
236,부여,2021-09-03,23.1,19.1,28.4,,1.4,18.6,77.5,1008.5
236,부여,2021-09-04,22.6,17.9,28.5,,1.7,17.4,74.1,1013.9
236,부여,2021-09-05,21,18.5,24.4,.5,1.4,18,84,1017.1
236,부여,2021-09-06,20.3,18.5,24,35.8,1.6,18.7,91.1,1015.1
236,부여,2021-09-07,20.8,18.5,25,4.6,1.2,19.7,93.6,1008.2
236,부여,2021-09-08,22.2,17.7,28.3,.2,.9,18.5,81.9,1010.3
236,부여,2021-09-09,21.1,16.2,28.2,,.4,18.5,87.3,1013.2
236,부여,2021-09-10,22.5,19,27.8,,.8,19.8,86.3,1012.9
236,부여,2021-09-11,23.2,19.1,29.8,,.7,19.9,84.4,1012.1
236,부여,2021-09-12,23,18.4,29.3,,.8,20.2,85.9,1012.4
236,부여,2021-09-13,23.3,20.5,29,,1.5,18.4,75.6,1015.3
236,부여,2021-09-14,22.6,19.3,26.7,,1.8,16.4,68.6,1013.7
236,부여,2021-09-15,23.3,18.6,29,,2.6,14.8,60.4,1014.1
236,부여,2021-09-16,22.2,16.8,26.9,0,1.7,16.2,69.9,1010.9
236,부여,2021-09-17,20.8,17.8,24.7,17.8,1.5,18.2,85.8,1008.2
236,부여,2021-09-18,21.7,16.1,28.2,,1.5,16.8,76,1013.7
236,부여,2021-09-19,21.8,16.3,28.8,,.7,17.3,78,1014.9
236,부여,2021-09-20,22.8,16.4,28.4,,1.2,17.2,72.8,1010.4
236,부여,2021-09-21,22.4,20.3,26.6,47.4,1.6,20.3,88.6,1005.7
236,부여,2021-09-22,21.4,16.2,27.6,19.4,1.6,16.9,78.3,1009.1
236,부여,2021-09-23,19.7,14.6,27.2,,1,14.8,78.3,1017.2
236,부여,2021-09-24,20.1,12.9,27.3,,.9,15,75.8,1021.4
236,부여,2021-09-25,21.1,17.2,24.3,,1.6,16.5,75.5,1021.7
236,부여,2021-09-26,21.2,17.4,24.9,0,1.4,15.6,71.4,1019.3
236,부여,2021-09-27,21.6,17.9,27.1,0,1.3,16.3,73,1014.7
236,부여,2021-09-28,21,19.5,24.3,1.5,.8,18.3,85.5,1012
236,부여,2021-09-29,20.7,19.1,23.2,13.8,.5,20.1,96.8,1007.9
236,부여,2021-09-30,20.6,16.2,28.3,,.9,17.3,83.8,1008.2
236,부여,2021-10-01,20.3,14.9,27.7,.1,.8,16.9,83,1008.8
236,부여,2021-10-02,20.3,14.8,27.6,0,.8,16.9,82.4,1013.6
236,부여,2021-10-03,21.1,16,30.3,,.6,16.9,81.6,1018.4
236,부여,2021-10-04,22.4,15.7,28.7,,1.3,18.7,81.6,1020
236,부여,2021-10-05,22.5,18.1,28.5,,1,18.4,80.6,1020.7
236,부여,2021-10-06,21.4,17.4,28.4,,.5,17.5,81.8,1018.4
236,부여,2021-10-07,19.6,17.4,23.5,1.4,.7,18.5,94.1,1016.6
236,부여,2021-10-08,20,17.6,22.2,0,.8,18.7,93.1,1019.9
236,부여,2021-10-09,22.6,19.4,28.8,.1,1,19.4,83.9,1020.6
236,부여,2021-10-10,21.6,16.9,27.7,2.4,1.3,18.7,85.8,1017.8
236,부여,2021-10-11,15.5,12.4,17.8,14,.8,12.8,85,1020.4
236,부여,2021-10-12,16.2,15.7,17.1,.7,1.4,14.3,89,1023.6
236,부여,2021-10-13,19.4,16,25.1,,1.3,15.2,77.9,1022.7
236,부여,2021-10-14,19,14.2,26.1,,.9,15.1,80.9,1019.2
236,부여,2021-10-15,18,15,23.1,5.7,.6,16.1,90.3,1017.6
236,부여,2021-10-16,12.3,6.1,17.4,3.2,1.8,4.9,63.1,1022.6
236,부여,2021-10-17,5.7,.5,13,,1.2,-3.5,57.4,1027.5
236,부여,2021-10-18,8.6,-.2,17.4,,.6,3.4,73.9,1022.8
236,부여,2021-10-19,10,4.6,17.2,9.3,1.2,7,83.9,1018.3
236,부여,2021-10-20,8.3,1.8,16.3,,.6,4,79.5,1019.7
236,부여,2021-10-21,8.2,2.4,17,,.6,4,79.4,1018.3
236,부여,2021-10-22,8.4,2,17.7,,.8,3.4,76.9,1020.9
236,부여,2021-10-23,9.1,1.4,19.3,,.5,4.3,78,1026.5
236,부여,2021-10-24,9.8,2.5,18.8,,.4,5.9,81.3,1024.6
236,부여,2021-10-25,9.6,3.7,19,,.6,5.2,79.1,1021.3
236,부여,2021-10-26,10.7,2.8,19.5,,.4,7.5,83.9,1019
236,부여,2021-10-27,11.8,5.5,20.1,,.8,7,77.6,1018.4
236,부여,2021-10-28,10.2,2.1,20.1,,.6,4.1,72.5,1021.4
236,부여,2021-10-29,11.8,4.4,20.7,,.8,6,72.9,1022.9
236,부여,2021-10-30,10.5,6.9,18.5,,.3,7.8,85.3,1022.4
236,부여,2021-10-31,11.7,5,20.6,,.5,8.6,84.4,1022.4
236,부여,2021-11-01,11.7,6.8,20.1,,.9,8.3,82.9,1022.2
236,부여,2021-11-02,10.4,5.2,18.3,,.2,6.5,80.1,1020.5
236,부여,2021-11-03,9.6,3.1,18.6,,.9,5.8,81.6,1018.3
236,부여,2021-11-04,12.2,6.8,18.9,4,.6,9.1,84.5,1018.5
236,부여,2021-11-05,11.4,6.4,19.9,,.8,8,83.1,1019
236,부여,2021-11-06,12.7,4.6,21.4,,1.2,6.6,71.4,1018.4
236,부여,2021-11-07,14.3,5.6,22.1,,1.4,7.6,67.6,1017.3
236,부여,2021-11-08,9.6,5.4,13.5,20.4,1.8,6.5,82.3,1011.3
236,부여,2021-11-09,7.9,5.5,12.2,3.2,1.8,4.2,79.6,1009.5
236,부여,2021-11-10,6.5,4.5,9.7,7.5,1,5.1,91.3,1007.3
236,부여,2021-11-11,5.5,1.9,10.8,1.4,.8,3.6,88.5,1010.8
236,부여,2021-11-12,5.4,2.8,10,1,.6,3.4,88.4,1016.1
236,부여,2021-11-13,6.3,.7,15.3,,.6,3.7,86.3,1017.5
236,부여,2021-11-14,8.5,1.6,17.8,,.6,4.8,82.1,1017.1
236,부여,2021-11-15,7.4,2.3,15.9,,.4,5.3,88.5,1020.2
236,부여,2021-11-16,7,2.5,16.2,,.6,2.2,77.4,1022.9
236,부여,2021-11-17,6.5,-.3,14.9,,.5,2.8,80.5,1022.4
236,부여,2021-11-18,8.7,1.7,16.6,,.8,6.4,87.4,1017.6
236,부여,2021-11-19,10.6,4.3,17.7,,.6,8.8,90.4,1016.9
236,부여,2021-11-20,9.7,6.8,13.9,,.6,9.2,97.5,1019
236,부여,2021-11-21,9.2,5.3,13.9,.2,.4,7.7,91.5,1015
236,부여,2021-11-22,5.5,.9,11.2,1.3,2.5,1.1,74.3,1014.9
236,부여,2021-11-23,2,-.4,4.8,2,1.2,-.2,85.5,1017.3
236,부여,2021-11-24,4.7,1,12.6,1.3,.7,1.4,82.9,1016.6
236,부여,2021-11-25,,.6,15.4,0,1,,,
236,부여,2021-11-26,3.7,-2.6,11.9,,.7,-1.1,75.8,1025.4
236,부여,2021-11-27,2.6,-2.9,10.9,,.5,-2.4,74.3,1032.2
236,부여,2021-11-28,3.2,-3.6,12.4,,.4,-1.7,74,1031.9
236,부여,2021-11-29,4.7,-2.8,13.5,,.4,1.2,81.5,1025
236,부여,2021-11-30,6.2,2.8,10.7,31.1,2.1,3.6,84.8,1011.2
236,부여,2021-12-01,1.3,-3.7,4.4,,2.7,-5.1,63.8,1020.7
236,부여,2021-12-02,2.2,-4,7.3,.1,.9,-2,74.8,1018.4
236,부여,2021-12-03,3.9,-.7,9.1,2,1.7,-.9,73.8,1017.7
236,부여,2021-12-04,-.4,-3.8,4.6,0,.6,-3,83.6,1024.9
236,부여,2021-12-05,.9,-4.9,9.6,,.4,-3.5,76.6,1027.2
236,부여,2021-12-06,3.7,-2.7,12.9,,.7,-.9,74.6,1025
236,부여,2021-12-07,4.9,-1.8,13,,.7,.5,76.5,1027.2
236,부여,2021-12-08,4.6,-1.4,13.8,,.6,.6,79.4,1030.1
236,부여,2021-12-09,4.5,-2.2,11.4,,.5,1.4,82.6,1027.4
236,부여,2021-12-10,6.2,2.4,12.8,2.6,.5,5.1,93.4,1023.4
236,부여,2021-12-11,6,2.4,11.1,,.5,4.4,90.9,1024.4
236,부여,2021-12-12,3.2,-1.3,9,,1.8,-2.4,70.1,1024.6
236,부여,2021-12-13,-1.9,-6.5,4,,1.1,-8.7,63.4,1026.8
236,부여,2021-12-14,2.9,-5.7,8.3,.2,.8,-1.1,75.8,1020.8
236,부여,2021-12-15,6.4,1.8,12.4,.1,.6,4.3,87.6,1019
236,부여,2021-12-16,5.8,2.2,12,,.5,2.6,82.9,1016.9
236,부여,2021-12-17,-1.4,-6.4,7.4,0,3.5,-8.1,61,1022.7
236,부여,2021-12-18,-4.3,-10.7,1.2,1.6,1,-8.2,77.1,1025
236,부여,2021-12-19,.4,-4.9,6,.6,.7,-2.2,83.8,1021.1
236,부여,2021-12-20,4.4,-1.4,11.7,,.9,1.7,83.9,1016.6
236,부여,2021-12-21,4.5,-1.6,13.7,,.7,1.2,82.6,1016
236,부여,2021-12-22,1.3,-4.6,10.3,,.5,-6.2,64.8,1021.4
236,부여,2021-12-23,1.5,-5.3,10.1,,.5,-5.1,66.8,1022.7
236,부여,2021-12-24,1,-2.6,10.1,,1.4,-3,75.8,1021.1
236,부여,2021-12-25,-6.4,-9.1,-2.6,0,2.9,-12.7,61.8,1030.5
236,부여,2021-12-26,-8.2,-12.7,-3,,1.4,-13.6,66.8,1032.5
236,부여,2021-12-27,-4.6,-12.3,1.1,.3,1,-8.6,75,1029.9
236,부여,2021-12-28,-.7,-3.5,5,,.3,-2.2,90.3,1026
236,부여,2021-12-29,2.2,-2.5,8.2,0,1.3,-2.2,75,1019.1
236,부여,2021-12-30,-.5,-3.1,3.4,1.2,1.9,-7.2,62.9,1024
236,부여,2021-12-31,-5,-9.7,-.1,,1.4,-10.8,65.9,1030.2
236,부여,2022-01-01,-4.9,-10.6,2.1,,.6,-10.5,68,1029.3
236,부여,2022-01-02,-1.9,-7.9,7,,.8,-6.8,71.8,1025.4
236,부여,2022-01-03,-2.8,-9.5,4.6,,.4,-6.9,75.6,1025
236,부여,2022-01-04,-.5,-6.2,5,.2,1.2,-8.1,61.5,1026.2
236,부여,2022-01-05,-1.8,-7.1,2.5,,1,-9,59.6,1025.3
236,부여,2022-01-06,-1.6,-8,6,,.8,-8.4,64.5,1027.1
236,부여,2022-01-07,-3.1,-9.5,5.8,,.3,-8.6,70.9,1028.1
236,부여,2022-01-08,-.9,-9.1,7.2,,.5,-5.2,74.4,1023.5
236,부여,2022-01-09,.7,-4.3,7,,.4,-3.4,76.1,1020.7
236,부여,2022-01-10,.1,-6.6,6.6,0,.7,-4.6,73.6,1018.9
236,부여,2022-01-11,-2.8,-5.7,1,.1,2.8,-10.4,57,1019.4
236,부여,2022-01-12,-4.8,-10,1.5,,1.4,-11.3,61.9,1021.5
236,부여,2022-01-13,-4.4,-8.6,.6,.3,2.1,-10.5,64.5,1020.7
236,부여,2022-01-14,-4.7,-11.5,3.1,,.6,-11.3,63.9,1024.3
236,부여,2022-01-15,-.5,-7.2,5.9,0,.5,-9.4,53.3,1021.6
236,부여,2022-01-16,-.8,-6.9,3.1,.1,1.8,-6.3,68.5,1024
236,부여,2022-01-17,-3.2,-8.4,2.2,.3,1.3,-8,70.8,1026.1
236,부여,2022-01-18,-5,-11.5,2.7,,.8,-13.3,57,1027
236,부여,2022-01-19,-4,-10.5,3.6,.3,1.2,-8.4,72.6,1023.5
236,부여,2022-01-20,-4.5,-10.4,3,,1.1,-10.2,67.5,1026.9
236,부여,2022-01-21,-3,-10.1,5.9,,.6,-10.5,61.4,1028.1
236,부여,2022-01-22,2.7,-4,8.4,0,.5,-4.6,60.3,1023.9
236,부여,2022-01-23,4,-1.7,9.9,,1.1,-4.4,55.5,1019.5
236,부여,2022-01-24,5,-2.3,9.6,,1.8,-2.7,58.9,1019.2
236,부여,2022-01-25,2.4,-1.5,5.2,1.4,.3,1.2,93,1019.7
236,부여,2022-01-26,1,-3.9,7.6,,.6,-2.7,78.8,1023
236,부여,2022-01-27,-.1,-5.3,6.5,,1,-6.9,64.6,1023.4
236,부여,2022-01-28,-1.4,-6.8,5.2,,1,-7.8,65.4,1023.3
236,부여,2022-01-29,-2.2,-7.3,4.3,,1,-10.2,59,1020.9
236,부여,2022-01-30,-2.7,-8.9,4.8,,.9,-10.4,59.9,1020.8
236,부여,2022-01-31,-1.7,-9.6,6.5,.8,.7,-6.7,72.1,1022.9
236,부여,2022-02-01,.2,-4.3,2.7,1.6,1.4,-3.3,77.6,1024.5
236,부여,2022-02-02,-.4,-4.7,3.5,,1.2,-7.1,62.3,1026.8
236,부여,2022-02-03,-2.5,-8,4.1,,1.2,-10.4,59.9,1025.6
236,부여,2022-02-04,-2.8,-6.6,3,.1,1.5,-7.9,68.9,1023.9
236,부여,2022-02-05,-4,-8.8,.8,0,1.8,-9.3,68.9,1025.3
236,부여,2022-02-06,-3.3,-9.7,4.1,0,1.3,-7.9,73.1,1027.1
236,부여,2022-02-07,-2.5,-9.1,3.1,,.9,-10.9,58.3,1026.9
236,부여,2022-02-08,-.8,-7.3,7,,.9,-7.3,64.4,1026
236,부여,2022-02-09,.3,-7.7,7.6,,.6,-8.5,59,1023.6
236,부여,2022-02-10,1.8,-4.2,9,,1,-6.6,57.4,1021.7
236,부여,2022-02-11,1.6,-6.9,11.3,,.8,-7.3,57.8,1024.5
236,부여,2022-02-12,3.2,-3.7,12.3,,.8,-6.2,55.3,1022.7
236,부여,2022-02-13,3.9,-2.6,11.6,,.9,-4.3,58.5,1019.5
236,부여,2022-02-14,3.1,-3.9,11.9,0,1.7,-3.2,66.6,1019.1
236,부여,2022-02-15,-2.2,-6.4,1.2,0,2.7,-8.5,62.1,1021.2
236,부여,2022-02-16,-4.7,-8.4,-1,.1,2.1,-10.8,64.5,1022.7
236,부여,2022-02-17,-4.9,-11.1,.7,,1.4,-14.1,51.8,1026.7
236,부여,2022-02-18,-1.7,-11,7.4,,.8,-10.9,54.3,1027.8
236,부여,2022-02-19,.5,-3.5,5.1,,1.9,-7,57.3,1022.5
236,부여,2022-02-20,-3.1,-5.9,1.1,,2.4,-12.6,51,1025.6
236,부여,2022-02-21,-2,-9.6,5.5,,1.8,-8.2,64.5,1027.4
236,부여,2022-02-22,-2.3,-8.8,3.5,0,1.7,-10.1,57.6,1030.7
236,부여,2022-02-23,-4.1,-9.2,2.4,,1.6,-14.6,46.6,1031.7
236,부여,2022-02-24,-2.9,-10.4,5.5,,1.1,-10,61.9,1029.7
236,부여,2022-02-25,1.3,-7.9,10.4,,.9,-2.8,76.4,1026
236,부여,2022-02-26,5.9,1.6,11,.7,2.8,1.3,73.8,1018.1
236,부여,2022-02-27,2.9,-4.9,11.2,,1.3,-5.3,62.6,1021.2
236,부여,2022-02-28,4.7,-4.5,14.1,,.6,-4.3,59.8,1019.3
236,부여,2022-03-01,5.3,-1.4,12.7,.8,1.4,1.2,76,1013.9
236,부여,2022-03-02,1.6,-6.1,10.6,,1.1,-4.6,68.6,1017.3
236,부여,2022-03-03,3.9,-4,13.9,,.9,-2.9,67.5,1016.8
236,부여,2022-03-04,6.9,-2.5,16.1,,2.4,.2,67.5,1011.8
236,부여,2022-03-05,3.5,-1.1,7.8,,3.2,-8.8,43.9,1015.7
236,부여,2022-03-06,.8,-6.6,8.8,,1.5,-9.8,51.3,1020.6
236,부여,2022-03-07,2.2,-4.9,11.4,,.8,-6.9,56.3,1019.1
236,부여,2022-03-08,3.9,-4.5,13.8,,.8,-2.3,67.3,1017.8
236,부여,2022-03-09,5.5,-3.2,16.3,,.8,-2,64.6,1020.3
236,부여,2022-03-10,6.9,-2.2,17.5,,.9,-.8,63.6,1019.2
236,부여,2022-03-11,10.2,1.7,17.8,0,.7,3.6,65.6,1016.4
236,부여,2022-03-12,14.2,5.8,19.9,,1.7,9.1,72.4,1013.6
236,부여,2022-03-13,13.5,11.9,16.9,10.2,1.3,12.4,94.1,1009.6
236,부여,2022-03-14,9.8,5.1,13.3,3.5,1.3,9.1,95.6,1010.7
236,부여,2022-03-15,7.2,.6,16.1,,.8,2.3,75.9,1012.9
236,부여,2022-03-16,9.9,-.5,19.5,,.9,1.7,63.3,1014.6
236,부여,2022-03-17,9.3,7.1,11.2,8.2,1.4,6.5,83.6,1016.5
236,부여,2022-03-18,7.1,5.8,9.7,4.7,1.6,3.9,80.9,1008
236,부여,2022-03-19,4.7,3.3,7,10.5,1.7,2.4,85.9,1008
236,부여,2022-03-20,4.5,.5,8.9,,1.1,.7,77.9,1018
236,부여,2022-03-21,5.1,-2.1,12.2,,1,-4,57.5,1021.8
236,부여,2022-03-22,6.7,-.3,13.5,,1.1,-3.7,51.8,1020.1
236,부여,2022-03-23,5.1,1.1,9.9,,.6,-.3,70.9,1017
236,부여,2022-03-24,7.2,-1,15.4,,.8,2.3,74.3,1018.4
236,부여,2022-03-25,12,3.4,18.3,15.8,1.9,7.3,75.8,1012.8
236,부여,2022-03-26,10.8,5.9,15.3,22.4,2.5,9.3,91,1002.4
236,부여,2022-03-27,7,1.1,15.1,,1.7,0,66.8,1015.3
236,부여,2022-03-28,6.1,-2.1,15.1,,.8,-3.4,58.1,1024.2
236,부여,2022-03-29,8.8,-.8,18,,.8,1.8,66.4,1022.9
236,부여,2022-03-30,10,2.5,16.5,0,.8,7.4,85,1019
236,부여,2022-03-31,10.6,7.4,14.7,,1.5,6.3,75.6,1022.1
236,부여,2022-04-01,9.3,3.4,16.2,,1.8,.4,57.4,1026.7
236,부여,2022-04-02,6.2,-1.6,14.2,,1.2,-1.6,62.3,1026.3
236,부여,2022-04-03,8,-1.4,17.6,,1.1,-1.5,58.9,1026.4
236,부여,2022-04-04,9,-.3,18.4,,1,-1,57,1026.2
236,부여,2022-04-05,8.1,-.2,17.4,,1,-1.9,56.4,1021.3
236,부여,2022-04-06,10.8,2.2,21.2,,.9,3,61.9,1019.4
236,부여,2022-04-07,10.2,4.3,18.5,2.4,1.2,1,58.3,1017.1
236,부여,2022-04-08,11.3,.5,22.6,,.8,.7,53.4,1017.7
236,부여,2022-04-09,16,6.4,24,,1.6,5.3,52.5,1014.1
236,부여,2022-04-10,16,6.4,25.5,,.9,6.2,57.8,1014.8
236,부여,2022-04-11,18.6,9.5,27,,1,12.1,69.4,1011.4
236,부여,2022-04-12,18.3,12.2,25,,1.4,14.2,79.6,1009.4
236,부여,2022-04-13,13.2,10.1,16.5,29,1.4,12.1,93.5,1011.2
236,부여,2022-04-14,11,9.1,15.1,1.5,1.6,7.8,81.9,1015.2
236,부여,2022-04-15,12.3,7.1,19.4,,2,4,59.9,1015.6
236,부여,2022-04-16,11.3,4,19.8,,1.3,1.7,58.3,1016.3
236,부여,2022-04-17,12,1.7,22.1,,1.1,2,58,1017.1
236,부여,2022-04-18,13.1,7.6,22.5,,.9,2.3,56,1016.8
236,부여,2022-04-19,12.9,4.8,22.8,,1,1.4,52.8,1016.2
236,부여,2022-04-20,12.6,3.5,22.2,,1,3.7,61.5,1014.9
236,부여,2022-04-21,12.7,4.7,21.4,,1.2,5.1,67.3,1011.2
236,부여,2022-04-22,14.6,7.6,23.7,,2.1,10.8,81,1010.1
236,부여,2022-04-23,17.9,11.6,25,,.9,10.1,65,1010.2
236,부여,2022-04-24,17.9,12.5,26.1,,1.2,13.2,76.3,1009.8
236,부여,2022-04-25,19.5,13.9,26.1,6.1,.7,13.7,73.5,1008.8
236,부여,2022-04-26,18.5,15.4,24.9,11.1,1.4,15,82.1,1001.7
236,부여,2022-04-27,15.5,8.1,23.3,,1.3,4.5,52.5,1013.2
236,부여,2022-04-28,15.8,8.5,24.3,,1.2,8.1,63.5,1014.1
236,부여,2022-04-29,13.2,10.1,17.4,12.5,1.6,8.7,75.8,1013.9
236,부여,2022-04-30,12.5,7.4,18.4,,1.5,7.5,74,1016.3
236,부여,2022-05-01,12.1,4.8,19.3,,1.4,3.1,62.4,1012.8
236,부여,2022-05-02,12.5,6,20.1,,1.6,4.2,63.3,1012.6
236,부여,2022-05-03,12,3.5,20.4,,1.1,2.4,58.9,1018.2
236,부여,2022-05-04,14.3,4.8,24.3,,1,3.9,56,1018.1
236,부여,2022-05-05,15.9,5.6,25.1,,.9,8.3,65.1,1017.2
236,부여,2022-05-06,18.8,9.9,27,,1.1,12,69.3,1014.8
236,부여,2022-05-07,16.8,10.4,23.8,,1.5,8,62.5,1015.9
236,부여,2022-05-08,16.2,9.4,23.7,0,1.5,7.6,58,1016.2
236,부여,2022-05-09,16.3,10.6,23.6,1.2,1.8,9.2,67.4,1015.9
236,부여,2022-05-10,18,10.4,25.4,,1.2,5.5,49.3,1014.3
236,부여,2022-05-11,18.9,14.1,24.6,,.9,9.7,56.6,1013.4
236,부여,2022-05-12,20,13.3,27.9,,1.3,11.5,60.1,1009.1
236,부여,2022-05-13,17.8,14.3,21.8,,1.3,10,62.8,1006.4
236,부여,2022-05-14,14.4,7,21.7,,2,2.1,48.6,1011.9
236,부여,2022-05-15,13.7,6.5,21.9,,1.6,1.9,50.6,1012.9
236,부여,2022-05-16,14.7,4.9,23.1,,1.3,4,54.1,1011.2
236,부여,2022-05-17,17.5,8,27,,1.3,9.4,63.6,1012.3
236,부여,2022-05-18,19.5,10.7,27,,2.2,8.2,53.8,1015.5
236,부여,2022-05-19,18.6,12.9,24.8,,1.5,5.5,44.8,1015.9
236,부여,2022-05-20,18.9,12,26.6,,1.1,10.3,60,1012.1
236,부여,2022-05-21,19,12.1,27.2,,1.2,13.5,74.1,1008.3
236,부여,2022-05-22,19.4,13.7,25.6,,2.1,14.7,76.3,1007.1
236,부여,2022-05-23,21.4,16.5,28.6,,1.4,15.4,70.8,1010.9
236,부여,2022-05-24,21.6,13.2,31.1,,1,12.6,63.3,1012.2
236,부여,2022-05-25,20.4,13.2,28,.3,1.5,13.9,69.9,1007.6
236,부여,2022-05-26,18,12,24.9,2.3,1.5,10,64.6,1003.8
236,부여,2022-05-27,20.2,13.2,27.3,,2.1,12.3,64.4,1000.8
236,부여,2022-05-28,21.3,14.9,28.9,,1.5,10.9,58.5,1004.7
236,부여,2022-05-29,22.6,15.4,29.1,0,1,14.3,62.8,1003.3
236,부여,2022-05-30,20.3,15.1,24.6,.2,1.4,15.8,76.5,1001
236,부여,2022-05-31,18.9,10.4,27.7,,1.1,8.2,56.9,1006.8
238,금산,2021-01-01,-5.2,-12.3,.8,.8,.5,-7,87.4,1004.8
238,금산,2021-01-02,-3.5,-8.7,.4,0,1.2,-10.5,61.8,1007.7
238,금산,2021-01-03,-5.4,-11.3,.2,,.6,-10.5,69.6,1012.8
238,금산,2021-01-04,-4.3,-11,2.9,,.5,-8.5,74.6,1009.9
238,금산,2021-01-05,-2.9,-9.1,1.6,.2,1.3,-9.3,62.8,1007.9
238,금산,2021-01-06,-6.6,-13.9,-1.3,2.3,1.1,-11.5,70.1,1002.8
238,금산,2021-01-07,-11.9,-18.7,-3.5,1,2.7,-18.9,58.1,1003.9
238,금산,2021-01-08,-15.2,-21.1,-8.7,,.8,-20.3,67.3,1003.5
238,금산,2021-01-09,-12.9,-20.4,-5.9,,.9,-18.4,66.3,1003.7
238,금산,2021-01-10,-9.2,-17.8,-1.6,,.5,-14.2,69.8,1006.5
238,금산,2021-01-11,-6.4,-10.1,-1.6,,.5,-10,76,1004.7
238,금산,2021-01-12,-2.8,-8.9,2.7,.8,.8,-6.3,79,997.5
238,금산,2021-01-13,2.8,-6.8,10.2,0,1.5,-1.8,74.8,995.7
238,금산,2021-01-14,2.4,-3,11.6,,.6,-4.2,68.9,1000.8
238,금산,2021-01-15,5.1,-3.7,13.6,0,1.7,.5,73.6,996.7
238,금산,2021-01-16,-1.5,-5,3.2,,2.2,-7.9,62.6,1003.8
238,금산,2021-01-17,-3.9,-9.5,.2,.2,1.4,-10,65.4,1006.5
238,금산,2021-01-18,-2.1,-6.4,3.9,1.7,1.9,-6.2,75.1,1001
238,금산,2021-01-19,-5.4,-11,1.5,,.8,-13.1,59.6,1010.1
238,금산,2021-01-20,-2.6,-11.1,8.8,,.5,-9.7,63,1009
238,금산,2021-01-21,3.9,-2.8,9.5,5.9,.3,.5,80.3,1002.8
238,금산,2021-01-22,6.9,4.1,10.5,2.3,.4,6.2,95.8,998.3
238,금산,2021-01-23,7.4,2.5,11.2,,1.3,4.5,83.1,998.5
238,금산,2021-01-24,5.5,-.3,13,,.8,.9,75.9,1004.6
238,금산,2021-01-25,5.5,-1.1,14.4,,.8,.2,72.5,1004.9
238,금산,2021-01-26,4.2,1.6,7.4,6.1,.8,2.7,90,999.7
238,금산,2021-01-27,2.1,-2,7.8,,1.1,-5.6,63.5,1002.4
238,금산,2021-01-28,-1.8,-6.5,6.7,2.2,2.9,-7.2,67,997.1
238,금산,2021-01-29,-6,-9.5,-1.1,,2.1,-13.6,57,1005.1
238,금산,2021-01-30,-1.1,-9.5,7.9,0,1.2,-5.7,72.4,1005.3
238,금산,2021-01-31,3.6,-6.7,11.9,0,1.1,-2.2,69.1,1006
238,금산,2021-02-01,7.5,3.5,11.6,8.6,1.7,3.6,77.9,996.6
238,금산,2021-02-02,-2.4,-4.1,3.4,0,2.7,-13.1,45.1,1004.5
238,금산,2021-02-03,-2,-9.6,3.4,.2,1.3,-10.9,55.9,1004.9
238,금산,2021-02-04,-.7,-5.5,3.5,.7,1.7,-8.5,57.9,1005.8
238,금산,2021-02-05,0,-8.4,9.1,,.8,-8.7,58.6,1001
238,금산,2021-02-06,3.6,-3.8,10.2,,.9,-.5,74.9,996.3
238,금산,2021-02-07,5.7,.2,11,,1.7,-1.1,64.3,1000.3
238,금산,2021-02-08,-1.8,-4.9,2.4,,2.2,-12.4,45.6,1006.9
238,금산,2021-02-09,-1.8,-9,6.3,,.8,-9.6,59.5,1007.4
238,금산,2021-02-10,.4,-7,8.7,,.8,-3.8,75,1005
238,금산,2021-02-11,3.4,-3.3,11.7,,.5,-2,71.3,1004.5
238,금산,2021-02-12,4.6,-2.1,15.4,,.6,-3.7,62,1004.1
