지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
95,철원,1990-12-02,-5.6,-7.8,-3.1,.2,4.1,-12.6,56,1021.6
95,철원,1990-12-03,-4.7,-11,.4,,1.9,-11.8,59.8,1030.9
95,철원,1990-12-04,-1.1,-5.3,5.8,0,.7,-3.1,87,1031.3
95,철원,1990-12-05,3.3,-1.8,8.4,0,1.7,.1,80.8,1026.8
95,철원,1990-12-06,7.5,3,10.8,,3.3,3.1,74.3,1024.1
95,철원,1990-12-07,10.2,8.5,12,,3,6.7,78.8,1022.3
95,철원,1990-12-08,9.2,5.2,11.9,,2.2,6.7,85,1019.8
95,철원,1990-12-09,7,4.2,12,,.7,5.1,88.8,1015.1
95,철원,1990-12-10,6.5,3.8,10,,1.5,4.1,85.5,1016.3
95,철원,1990-12-11,-.9,-5.6,5.4,7,1.8,-3.5,83.5,1022.2
95,철원,1990-12-12,-4.7,-10,.3,,1,-7.9,80,1026.8
95,철원,1990-12-13,-3.7,-9.3,.5,.4,1,-5.3,88.5,1023.7
95,철원,1990-12-14,.3,-6.4,2.7,2.2,3,-7.5,59.5,1023.1
95,철원,1990-12-15,-6.2,-11.2,0,,1,-13.2,64,1028.9
95,철원,1990-12-16,-3.6,-8.4,2.8,,1,-10.7,64.8,1027.5
95,철원,1990-12-17,-5.2,-9.6,-.1,0,1.3,-7.9,83,1022.1
95,철원,1990-12-18,-3,-7.4,2,0,.9,-6.6,79,1021.2
95,철원,1990-12-19,-5.1,-12,3.4,,.9,-10.5,73,1023.8
95,철원,1990-12-20,-2.5,-7.6,4.2,,1,-6.8,77.3,1018.2
95,철원,1990-12-21,2.3,-2,6.6,2.2,2.7,-1.3,77.8,1014.5
95,철원,1990-12-22,.5,-5,3.4,0,5.2,-9.9,46.5,1014.8
95,철원,1990-12-23,-5.2,-8.8,-2.2,,4.1,-16.9,39.5,1023.6
95,철원,1990-12-24,-6.7,-13.6,-.2,,1.4,-18.1,60.8,1025.2
95,철원,1990-12-25,-1.9,-8.2,2.4,15.3,2.4,-5.3,77.8,1016.3
95,철원,1990-12-26,-12.2,-16.8,-8.2,.2,4.5,-19.4,55,1019.9
95,철원,1990-12-27,-15.9,-22.2,-6.8,,1.2,-20.5,72,1029.8
95,철원,1990-12-28,-13.1,-18.9,-4.6,,.6,-16.6,76.8,1027.8
95,철원,1990-12-29,-12.6,-19.4,-2.3,,.6,-16.3,76.3,1030.7
95,철원,1990-12-30,-10.2,-17.6,1,,.6,-14.6,74,1028.6
95,철원,1990-12-31,-5.6,-13.5,3.4,,.8,-9.4,77.5,1019
100,대관령,1990-07-01,11,9.8,12.8,15.2,2.3,10.5,97.3,916.8
100,대관령,1990-07-02,11.9,10.5,15.2,31.5,1.9,11.3,97.5,913.2
100,대관령,1990-07-03,15.8,14,19,3.4,2.1,14.9,94.3,909.9
100,대관령,1990-07-04,17.4,14.5,21.3,,6.2,14.3,82.5,914.3
100,대관령,1990-07-05,18.2,13.7,24.8,,4.3,15.9,86.8,915.8
100,대관령,1990-07-06,20.8,16.8,26.2,.1,3.3,17.7,82.8,914.4
100,대관령,1990-07-07,19.9,16.6,22.7,7,1.8,18.5,90.8,912.8
100,대관령,1990-07-08,21.9,18.4,25.6,,5.5,18.3,80.3,911.4
100,대관령,1990-07-09,21.9,17.8,28.2,,4.9,16.6,73.8,915.8
100,대관령,1990-07-10,22.1,18,27.7,,4.4,19.2,83.5,916.4
100,대관령,1990-07-11,21.1,19.3,25,21,2.1,18.9,87.5,912.3
100,대관령,1990-07-12,18.5,17.3,20.6,24,1.6,17.8,95.5,906.2
100,대관령,1990-07-13,18.2,13.7,23.9,2.6,5.1,15.1,82.8,907.8
100,대관령,1990-07-14,14.8,13.7,17,35.1,1.6,14.3,96.5,909.7
100,대관령,1990-07-15,18.1,16.1,22.8,5.5,1.7,17.4,95.5,910.6
100,대관령,1990-07-16,21.3,18.9,24.9,10.8,4.5,18.7,84.5,907.9
100,대관령,1990-07-17,19.6,16.2,23.6,12.9,5.9,16.9,84.8,908
100,대관령,1990-07-18,20.2,17.6,23.4,38.6,3.8,18.6,90.3,906.7
100,대관령,1990-07-19,18,17.3,19.1,1,1.5,17.5,96.3,914.5
100,대관령,1990-07-20,19.2,17.7,24.6,1,3.2,18.2,93.5,918.1
100,대관령,1990-07-21,21.7,20.2,22.8,1.4,8.4,18.7,84,917.7
100,대관령,1990-07-22,21,18.8,23.6,.2,7.4,18.1,83.5,919.7
100,대관령,1990-07-23,20.3,18.1,22.2,1.2,7.5,18.1,87,916.6
100,대관령,1990-07-24,20.8,18.5,22,8,10.2,18.4,86,910.9
100,대관령,1990-07-25,19.8,17.3,23.5,16.3,7.1,18.2,90.3,910.8
100,대관령,1990-07-26,18.6,16.8,21,16.7,1.6,18.1,96.3,914.5
100,대관령,1990-07-27,21.2,16.7,26.6,,3.2,19,88,915.5
100,대관령,1990-07-28,23.3,19.8,27.7,,5.9,19.9,81.5,918.1
100,대관령,1990-07-29,21.2,18.4,24.5,,2.4,20.5,96,920.6
100,대관령,1990-07-30,21.2,18.6,25.8,.3,1.9,20.3,94.8,919.4
100,대관령,1990-07-31,22.7,18.7,28.9,,3.8,21.5,93,916.6
100,대관령,1990-08-01,23.5,19.6,28.2,,3.9,19.6,79.5,914.8
100,대관령,1990-08-02,22.4,19.2,26.8,,3,20.7,90.5,914.4
100,대관령,1990-08-03,22.4,18.8,26.8,,2.9,21.3,93.8,914.4
100,대관령,1990-08-04,23.4,18.3,28.7,,3.5,19.1,78,913.8
100,대관령,1990-08-05,21,17.4,26.6,,2.9,18.3,86,911.9
100,대관령,1990-08-06,21.7,15.2,27,,2.5,18.8,83.8,910.8
100,대관령,1990-08-07,21.1,18.2,23.8,,1.8,20.2,94.3,912.4
100,대관령,1990-08-08,21.3,18.3,24.1,,1.4,19.8,91.5,914.1
100,대관령,1990-08-09,20.3,17.9,23.7,12.5,1.8,18.6,89.5,912.7
100,대관령,1990-08-10,19.7,18.1,23.7,1.3,2.4,18.9,95,910.4
100,대관령,1990-08-11,21.5,17.1,26.5,,3.8,19.2,86.8,914.5
100,대관령,1990-08-12,20,14.6,26.9,,2.6,16.4,81.8,917
100,대관령,1990-08-13,20.6,15.4,29.2,,3.3,18.2,87,915.2
100,대관령,1990-08-14,21.1,17.9,23.1,.1,6.4,18.6,84.8,911.6
100,대관령,1990-08-15,21.1,17.9,26,,3.9,19.1,88.5,917
100,대관령,1990-08-16,18.4,16,22,5.3,2,17.4,93,919.5
100,대관령,1990-08-17,15.9,15,18.4,37,1.7,15.2,95.3,918.2
100,대관령,1990-08-18,16.8,15.1,19,,1.3,15.8,93.5,917.6
100,대관령,1990-08-19,19.4,15.7,22.9,0,5.3,17.7,89.8,913.6
100,대관령,1990-08-20,21,19,25.7,37.7,2.9,20.1,94.5,915
100,대관령,1990-08-21,20.5,18.9,23.2,51.1,2.5,19.1,91.8,911.7
100,대관령,1990-08-22,23.3,20.1,26.1,1.2,2.6,20.2,82.3,903.7
100,대관령,1990-08-23,19.7,17.5,23.4,.4,11.6,15.8,78.8,905.8
100,대관령,1990-08-24,20,15.6,24.7,,7.3,15.6,75.8,915.6
100,대관령,1990-08-25,19.5,15.3,25.4,,3.9,16.2,81.8,918.3
100,대관령,1990-08-26,17.9,13.7,22.1,2.2,1.8,16.6,92,921.1
100,대관령,1990-08-27,18.2,17,21.8,4.8,1.9,17.6,95.8,924.7
100,대관령,1990-08-28,18.5,15.9,21.6,,1.5,16.8,89.8,924.9
100,대관령,1990-08-29,19,15.5,23.9,,3.3,17.6,91.8,920.8
100,대관령,1990-08-30,21.2,17,26.5,,6.2,17.6,80.8,917.5
100,대관령,1990-08-31,19.1,15.4,23.9,28.2,2.4,17.7,91.5,918.3
100,대관령,1990-09-01,15.8,15.1,18.3,69.1,2.3,15.1,95.8,917.1
100,대관령,1990-09-02,21.5,16,26.5,5,4.5,17.7,79.8,910
100,대관령,1990-09-03,14.6,12.8,17.7,26.3,1.7,12.9,89.5,912.5
100,대관령,1990-09-04,15.1,10.6,18.9,,1.9,11.9,81.5,920.6
100,대관령,1990-09-05,16.8,13.1,21.8,,2.8,15.6,92.5,922.7
100,대관령,1990-09-06,16.8,15.2,19.2,4.3,1.4,16.3,96.8,925.4
100,대관령,1990-09-07,16.7,15.9,18,2.8,1.4,16.3,97.5,926.8
100,대관령,1990-09-08,19.6,16.7,25.7,,3.9,18,90.5,922.6
100,대관령,1990-09-09,18.9,16.4,20.9,19.1,5.3,17.9,93,918
100,대관령,1990-09-10,14.5,11.7,16.4,120,2.1,14.2,98,919.3
100,대관령,1990-09-11,13.8,11.7,16,330.8,2.4,13.5,98,914
100,대관령,1990-09-12,13.6,11.7,15.3,33.7,1.9,13.1,97,914.9
100,대관령,1990-09-13,13.5,10.4,17,,2,10.8,83.8,920.9
100,대관령,1990-09-14,13.6,10.7,16.7,.2,2.3,12.9,95,919.9
100,대관령,1990-09-15,14.2,12.2,18.5,,4.2,11.7,84.8,919.4
100,대관령,1990-09-16,14,9.2,18.5,,2.1,12,88,920.4
100,대관령,1990-09-17,14.7,11.6,20.3,,5.4,12.2,86.8,913.4
100,대관령,1990-09-18,9.7,5.3,16,,6.3,4.1,70.3,913.7
100,대관령,1990-09-19,9.9,5,14.6,,2,8.9,92.5,917.1
100,대관령,1990-09-20,10.7,2.4,18.2,,2.4,7,78.3,919.3
100,대관령,1990-09-21,13.8,6.6,23.2,,3.4,9,76.8,923.2
100,대관령,1990-09-22,13.7,7.6,21.4,,3,10.7,82.5,923.6
100,대관령,1990-09-23,12.8,10.3,15.2,29,1.9,12,95,922.3
100,대관령,1990-09-24,11.2,10.2,12.1,29.5,2.1,10.8,98,922.3
100,대관령,1990-09-25,11.2,9.6,14.3,4,2.4,10.4,95.3,926.4
100,대관령,1990-09-26,11.5,10.3,14.4,,2.4,10.1,91.3,928.7
100,대관령,1990-09-27,12.2,10,16.2,,1.7,10.2,86.8,925.1
100,대관령,1990-09-28,14.4,9.8,20.8,,3.8,10.3,78,921.5
100,대관령,1990-09-29,12.4,7.9,16.9,.6,1.8,11.7,95.3,921.9
100,대관령,1990-09-30,11.4,6.2,14.1,0,2.6,10,91.3,920.6
100,대관령,1990-10-01,11.2,5.4,17.4,,5.5,6.8,76.5,919.5
100,대관령,1990-10-02,8.7,2.1,14.8,,3,6,83.5,923.2
100,대관령,1990-10-03,9.7,3,19.3,,4.1,5.5,78.3,923.8
100,대관령,1990-10-04,13.3,8.3,20.5,1.5,4.5,7.1,69.8,921.5
100,대관령,1990-10-05,10.9,4.1,18.9,,3.1,8.1,84,921.6
100,대관령,1990-10-06,11.3,8.3,17.8,.3,2.8,9.6,89,921.7
100,대관령,1990-10-07,11.6,5.6,14.6,,1.9,9.5,87,920.6
100,대관령,1990-10-08,7.4,5,10.7,40.8,1.7,6.9,96.8,919
100,대관령,1990-10-09,2.4,-1.4,5.2,15.2,2,1.5,94,925.3
100,대관령,1990-10-10,3.4,-3.5,12.2,,2.1,.9,84.5,930.6
100,대관령,1990-10-11,6.8,1,15.2,,3,3.5,79,928.6
100,대관령,1990-10-12,9.6,3.7,17.6,,3,7.6,87,923.8
100,대관령,1990-10-13,10.9,7.6,12.2,22.8,1.1,10.6,97.5,920.1
100,대관령,1990-10-14,11.9,7.2,17.7,.5,3.3,8.6,84,919.9
100,대관령,1990-10-15,9.3,4.8,17.3,,4.2,5.6,80.8,921.3
100,대관령,1990-10-16,11.6,7.8,17.3,,7,5.4,67.3,918.3
100,대관령,1990-10-17,6.9,2.7,10.8,,6.7,-2.5,50.8,918.9
100,대관령,1990-10-18,5,-.3,10.6,,7.6,-.1,69.8,920.4
100,대관령,1990-10-19,9.4,3.5,17.2,,7.1,1.3,58.3,920.6
100,대관령,1990-10-20,7.3,-.1,16.2,,2.5,4.6,83,922.8
100,대관령,1990-10-21,8.8,3.7,14.7,,1.4,7,88.5,926.5
100,대관령,1990-10-22,8.3,2.6,13.2,,1.7,5.5,83.3,926.4
100,대관령,1990-10-23,6,-.2,12.6,,1.9,4.1,87.3,925.6
100,대관령,1990-10-24,7.2,-1.1,14.8,,2.8,-.6,55.8,922.3
100,대관령,1990-10-25,6.6,3.4,10.5,.4,2.4,4.6,86.8,915.8
100,대관령,1990-10-26,2.8,-1.3,6.8,18.8,1.9,.7,85,918.3
100,대관령,1990-10-27,2.6,-4.1,12.1,,2.5,-.9,78,924.9
100,대관령,1990-10-28,6.1,-1.4,15.8,,4.7,-1.4,62,925.8
100,대관령,1990-10-29,7.2,2.1,14.5,,3.1,2.8,75.3,925.7
100,대관령,1990-10-30,7,1.9,14.8,,2.5,4.5,84,925.1
100,대관령,1990-10-31,8.1,.7,16.7,,6.3,.9,68.5,923.2
100,대관령,1990-11-01,8.8,3.6,15.7,,6.8,3,70.3,921.2
100,대관령,1990-11-02,6.2,2.3,10.1,6.6,1.8,5.3,94.3,922.7
100,대관령,1990-11-03,7.9,3.6,13.1,,1.7,6.3,90.5,918.8
100,대관령,1990-11-04,6.1,1.4,8.4,44.3,1.6,5.3,94.8,915.5
100,대관령,1990-11-05,4.3,-.9,9.8,,5.5,2,84.8,916
100,대관령,1990-11-06,5.5,3.3,9.6,16.2,7.9,3,83.3,916.2
100,대관령,1990-11-07,5.5,.5,10.5,,7,-1.3,60.5,920
100,대관령,1990-11-08,2.1,-2.2,7.8,,1.8,.6,88.5,926.2
100,대관령,1990-11-09,2.7,-4,5.5,6.7,5.8,.3,84.3,915.8
100,대관령,1990-11-10,-7.1,-9.9,-4,,11.3,-19,36.8,913.3
100,대관령,1990-11-11,-1.7,-8.3,4.4,,12.9,-8,61.8,917.8
100,대관령,1990-11-12,7.1,3.6,10.3,,12,3.2,75.5,923
100,대관령,1990-11-13,7.5,4.4,13.7,,8.4,2.1,70,924.5
100,대관령,1990-11-14,7.9,5.5,11.9,,8.5,3,71.3,922
100,대관령,1990-11-15,4.6,1.3,6.8,11.3,2.3,4,95.5,925.4
100,대관령,1990-11-16,8.7,1.3,14.4,,9.4,.4,58.8,925.4
100,대관령,1990-11-17,6.4,1.9,11.9,,2.6,3.5,81,927.6
100,대관령,1990-11-18,9.3,5.7,13.6,2.2,3.6,6.6,83.3,924.1
100,대관령,1990-11-19,7.8,6.8,9.7,37.9,1.7,7.2,95.3,923.7
100,대관령,1990-11-20,6.5,-5.9,10.8,2,5.8,.7,69.3,917
100,대관령,1990-11-21,-6.3,-10.1,-1.2,,9.7,-18.1,36,921.6
100,대관령,1990-11-22,.2,-3.5,3.4,0,11.3,-2.4,82,922.5
100,대관령,1990-11-23,1.7,-4.5,9.1,,4.7,-5.6,61.5,929.4
100,대관령,1990-11-24,2.5,-5.1,10.3,,6.7,-7,52,927.5
100,대관령,1990-11-25,4.1,1.7,6.7,.3,5.4,.1,74.5,923
100,대관령,1990-11-26,2.4,-1,8.6,,3.4,-.7,80.8,925.1
100,대관령,1990-11-27,2.9,-2.4,8.3,,1.5,1,86.8,925.9
100,대관령,1990-11-28,2.9,-2.2,9.5,,2,1.4,90,927.3
100,대관령,1990-11-29,3.9,2.8,6.2,1,3.5,3.3,95.5,927.8
100,대관령,1990-11-30,2.5,1.5,4.3,27.4,2.1,2.2,96.5,918.7
100,대관령,1990-12-01,-2.7,-8.5,1.5,3.9,9.7,-4.3,88.8,905.8
100,대관령,1990-12-02,-9.4,-11.8,-7.5,1,14.8,-13.2,73.8,911.7
100,대관령,1990-12-03,-7.8,-13,-2.5,,10.9,-15.3,55,924.5
100,대관령,1990-12-04,-2.4,-7,2,,9.3,-6.5,73,928.3
100,대관령,1990-12-05,1.1,-1.5,4.2,,9.8,-3,73.8,925.5
100,대관령,1990-12-06,2.6,.4,5.5,,11.8,-1.6,72.5,923.4
100,대관령,1990-12-07,4.8,2.9,6.5,,10.7,1.3,76.5,923
100,대관령,1990-12-08,5.1,3.8,8.2,,8.4,1.4,75.5,921.2
100,대관령,1990-12-09,4.7,2.1,9.7,,5.5,1.1,78,917
100,대관령,1990-12-10,3,1,6.4,,5,-.4,77.8,917.6
100,대관령,1990-12-11,-4.3,-10.3,2.6,29.4,2.9,-5.4,91.8,918.7
100,대관령,1990-12-12,-6.7,-9.8,-2.9,,7.9,-10.5,75,922.2
100,대관령,1990-12-13,-5,-12.6,1.1,.2,8.2,-8.5,77.5,920.7
100,대관령,1990-12-14,-2.6,-9.3,.5,.2,10.1,-9.1,62.3,919
100,대관령,1990-12-15,-9.4,-16.9,-1.9,,6.1,-17.1,55,923.4
100,대관령,1990-12-16,-6.2,-9.2,-.7,,7.5,-14,54.5,923.1
100,대관령,1990-12-17,-7.4,-12.8,-2.3,,8.1,-13.6,60.5,917.3
100,대관령,1990-12-18,-5.7,-11.4,.2,,4.5,-9.7,74.5,918.1
100,대관령,1990-12-19,-8.2,-15.2,2,,3.6,-14.4,67,921
100,대관령,1990-12-20,-4.7,-12.7,2.9,,6.8,-13.2,53,916.1
100,대관령,1990-12-21,-.8,-4.3,3.1,.2,10.1,-3.6,80,913.9
100,대관령,1990-12-22,-5.3,-10.4,-2.3,5.9,10.6,-7.9,82,910.7
100,대관령,1990-12-23,-10.5,-12.3,-6.9,,11.8,-18,51.8,915.6
100,대관령,1990-12-24,-9.8,-14.6,-4.4,,9.1,-18.9,47.3,918.9
100,대관령,1990-12-25,-5.5,-10.2,1.4,7.7,7.9,-6.8,90.5,914.5
100,대관령,1990-12-26,-15.6,-19,-9.5,,15.8,-21.1,61.3,907.1
100,대관령,1990-12-27,-14.1,-22,-4.4,,6.3,-22,52.5,921.7
100,대관령,1990-12-28,-11.3,-18,-3.3,,5.3,-18.5,58.8,921.8
100,대관령,1990-12-29,-9.9,-16,-1.3,,3.8,-14.1,74.3,925.3
100,대관령,1990-12-30,-6.8,-15.2,2,,7.1,-16.3,51.5,924.4
100,대관령,1990-12-31,-1.1,-3.5,3.9,,4.2,-4,81,917.7
101,춘천,1990-07-01,20.4,13.6,25.9,,2.7,13.8,66,1001.2
101,춘천,1990-07-02,19.3,17.8,20.8,14,1.7,15.9,81.5,997.3
101,춘천,1990-07-03,20.6,17.2,24.4,1.7,1.6,18.6,88.3,994.7
101,춘천,1990-07-04,21,19,24.3,,1.1,18.7,87.3,1000.3
101,춘천,1990-07-05,24.1,18.8,29.4,,1,19.7,77.8,1000.4
101,춘천,1990-07-06,24.6,20.9,29.5,0,1,22,85.8,998.1
101,춘천,1990-07-07,23.7,21.7,26.5,59,1.1,22.2,91.5,995.2
101,춘천,1990-07-08,25.9,22.2,31.1,10.5,1.3,22.8,84,994.4
101,춘천,1990-07-09,26.7,21.2,33.3,,1.3,22.2,78.5,999.6
101,춘천,1990-07-10,26.8,22.3,32.5,0,1.1,22.6,80,1000.1
101,춘천,1990-07-11,24.5,22.8,25.8,29.8,1,22.7,90,995.3
101,춘천,1990-07-12,24.5,20.8,31.5,18.3,1.6,21.4,84,989.3
101,춘천,1990-07-13,23.7,19.6,28.5,,1.2,20.8,84.5,991.9
101,춘천,1990-07-14,22.1,20.9,23.6,15.1,1,20.8,92,992.6
101,춘천,1990-07-15,22.3,19.8,24.7,1.6,.9,20.6,89.8,994.5
101,춘천,1990-07-16,24.3,21.7,28.1,28.8,1,22.3,88.5,991.6
101,춘천,1990-07-17,22.6,19.5,26.6,44.5,1,20.7,89.3,991.8
101,춘천,1990-07-18,23.5,21,27.4,97.5,1.2,21.8,90.8,990
101,춘천,1990-07-19,25.3,20.2,31,.7,1,22.4,85,997.6
101,춘천,1990-07-20,24,22.6,25.7,29,1,22.8,93,1001.6
101,춘천,1990-07-21,25.1,22.9,27.7,30.5,1.5,23.5,91,1002.8
101,춘천,1990-07-22,25.3,21.8,29.8,.5,1,22.3,84.8,1004.5
101,춘천,1990-07-23,24.6,23,26.7,2.9,1.1,22.7,89.8,1001.2
101,춘천,1990-07-24,23.8,21.2,26.1,60,1.6,21.9,89.8,996.6
101,춘천,1990-07-25,23.1,20.6,26.3,41,.8,21.7,91.5,995.6
101,춘천,1990-07-26,23.8,22.4,26,7,.8,22.2,90.3,997.4
101,춘천,1990-07-27,25.3,21.2,29.5,0,.7,22.5,84.5,999.1
101,춘천,1990-07-28,27.1,23.3,32.9,,1,24.3,85.5,1001.8
101,춘천,1990-07-29,27.8,22.7,34.5,,.8,24.3,82.5,1003.7
101,춘천,1990-07-30,28.6,24.1,34.9,,.9,25,82.3,1002.3
101,춘천,1990-07-31,28,23.5,34.1,,1,23.7,79.5,1000.2
101,춘천,1990-08-01,27.3,22.7,34.5,,1,23.3,81.3,998.5
101,춘천,1990-08-02,27.6,22.4,35,,.8,23.7,81.5,997.4
101,춘천,1990-08-03,28.4,24.1,35.2,,1,23.8,78.5,997.4
101,춘천,1990-08-04,27.7,23.1,33.5,,1.1,22.9,77.8,997.1
101,춘천,1990-08-05,26.7,22.2,33.2,,.7,22.1,79,995
101,춘천,1990-08-06,27.6,23,35.1,,1,23.6,81.5,993.1
101,춘천,1990-08-07,28.1,23,35.6,,1.1,23.5,78.5,993.6
101,춘천,1990-08-08,27.6,23.3,34.8,0,1.4,23,78.5,996
101,춘천,1990-08-09,26.2,22.6,32.2,6.6,1,22.4,81.8,995.2
101,춘천,1990-08-10,25.9,22.7,31.3,5,.6,23,85.5,993.1
101,춘천,1990-08-11,26.3,22.2,32.6,,1.5,21.8,78.5,998.4
101,춘천,1990-08-12,25.6,20.2,33.3,,.9,21.1,79,1001.1
101,춘천,1990-08-13,26.6,22.3,34,,.9,22.2,79.8,998.7
101,춘천,1990-08-14,24.7,22.9,28.3,33.2,.9,23.3,92,995.3
101,춘천,1990-08-15,26.5,22.6,32.6,,1,22.3,79.3,1000.5
101,춘천,1990-08-16,23,19.5,27,3.3,.8,21.5,91.5,1003.5
101,춘천,1990-08-17,23.3,18.4,30.6,20.2,.9,18.7,76.8,1001.9
101,춘천,1990-08-18,24,17.9,29.7,0,1.7,18.7,73,1001.1
101,춘천,1990-08-19,23.5,21.5,25,2.5,.4,22.1,91.8,998
101,춘천,1990-08-20,24.4,22.5,26.4,14.8,.8,23.4,94.5,998.6
101,춘천,1990-08-21,23.2,22,24,84,1,22.4,95.8,994.2
101,춘천,1990-08-22,26.6,22,32.5,2.7,1.5,24.2,87.5,985.5
101,춘천,1990-08-23,25.5,22.2,30,,3.3,20.1,74,991.6
101,춘천,1990-08-24,24.4,19.4,30.5,,1,20.7,82,1001.1
101,춘천,1990-08-25,23.9,19.6,30.8,,.8,20.7,84.8,1003.7
101,춘천,1990-08-26,24.5,20.2,31.8,,1,20.2,80,1005.6
101,춘천,1990-08-27,25.4,21.2,30.7,,1.5,20.8,77.3,1009.1
101,춘천,1990-08-28,25.3,21.2,31.5,,1.2,21.1,79.8,1009.1
101,춘천,1990-08-29,25.1,20.8,31.9,,.9,21.4,82.8,1005.6
101,춘천,1990-08-30,25,21.1,31.7,,.8,20.9,81,1002.6
101,춘천,1990-08-31,22.4,20.3,23.3,40.8,.8,21.4,94,1002.8
101,춘천,1990-09-01,19.7,18.4,20.5,82.5,2.1,19,95.8,1001.2
101,춘천,1990-09-02,23.7,19.5,30.6,19,1.4,21.4,88.3,992.1
101,춘천,1990-09-03,21.6,18.8,25.3,5.5,1.3,17.2,77.5,997
101,춘천,1990-09-04,21.7,16.2,28.2,,1.2,17.6,80.8,1005.7
101,춘천,1990-09-05,22.7,18.3,28.2,,.8,19.3,82.8,1008.2
101,춘천,1990-09-06,22.5,19.4,26,,.7,20.3,87.8,1010.7
101,춘천,1990-09-07,24.5,19.4,31.3,,1.5,20.4,79.3,1011.4
101,춘천,1990-09-08,23.7,20.1,29.5,,1,21.4,87.3,1008
101,춘천,1990-09-09,24.3,22.1,27.1,23.2,1.1,22.3,89,1003.1
101,춘천,1990-09-10,20.3,16.3,23,145,1.7,19.6,96,1003.4
101,춘천,1990-09-11,17.5,15.8,18.5,213,2,16.9,96.8,998.9
101,춘천,1990-09-12,20.6,16.3,25.8,,1.4,17.1,81.3,999.7
101,춘천,1990-09-13,19.3,13.9,27,,1.9,13,72.8,1006.4
101,춘천,1990-09-14,18.6,13.5,22.4,,1.4,14.9,80,1006.3
101,춘천,1990-09-15,19.6,15.3,27,,1.1,15.4,80.5,1005.7
101,춘천,1990-09-16,18,13.4,26.1,,1,13.2,78.3,1006.4
101,춘천,1990-09-17,18.5,14.8,23.8,,1.6,15.2,82.3,1000.2
101,춘천,1990-09-18,14.7,8.1,22.6,,1.3,8.5,71.5,1002.4
101,춘천,1990-09-19,14.9,7.2,24,,1.8,9.5,73.5,1002.8
101,춘천,1990-09-20,16.2,10.9,25.8,,.9,11.2,78.3,1006.6
101,춘천,1990-09-21,18.1,12.7,27.3,,.9,14.1,81.8,1010.4
101,춘천,1990-09-22,18.7,14.1,27.2,,1.1,15.6,84.5,1009.8
101,춘천,1990-09-23,18.8,15.4,23,2.7,1.5,16.3,86.5,1008.3
101,춘천,1990-09-24,18.6,15.4,22.5,1,1.4,14.4,77.8,1009.1
101,춘천,1990-09-25,17.7,12.4,24,,2,11.9,70.8,1013.4
101,춘천,1990-09-26,17.4,11.3,24.4,,2.4,11.5,71.5,1015.3
101,춘천,1990-09-27,16.7,11,22.9,,1.1,13,80.5,1012.5
101,춘천,1990-09-28,18.4,13.6,25.8,,1.1,14.8,82.3,1008.7
101,춘천,1990-09-29,18.1,12,25.2,,1.4,13.9,78.5,1008
101,춘천,1990-09-30,17.8,13.7,24,,1.1,13.4,78.5,1007.1
101,춘천,1990-10-01,16.1,10.2,23,,1,11.1,76.8,1007.5
101,춘천,1990-10-02,13.5,7.1,23,,.8,8.4,77.3,1012
101,춘천,1990-10-03,13.5,7.5,21.6,0,.8,9.6,79.5,1012.1
101,춘천,1990-10-04,16.5,11.3,23.8,.6,.9,12.6,81,1009.6
101,춘천,1990-10-05,15.4,10.8,24.2,,.7,12,82.8,1009.4
101,춘천,1990-10-06,16.9,11.2,25,,1,12.4,78.8,1008.5
101,춘천,1990-10-07,16.6,10,25,,1.9,12.4,80.3,1006.5
101,춘천,1990-10-08,13.6,9.9,19.4,0,2,9.5,78,1006.5
101,춘천,1990-10-09,10.7,5.9,15.9,3.7,1.7,4.3,71.5,1015.1
101,춘천,1990-10-10,9.6,4.7,18.5,,1,3.6,73.5,1020.8
101,춘천,1990-10-11,11,6.2,17.3,,.6,7.1,80,1018.1
101,춘천,1990-10-12,11.9,7.5,20,,.9,6.4,75.5,1012.8
101,춘천,1990-10-13,14,8.8,19.1,,.9,11.1,83.8,1007.6
101,춘천,1990-10-14,16.4,12.2,23.7,,1.2,12.3,81.3,1007.7
101,춘천,1990-10-15,14.1,9.6,21.1,,.5,11.4,86,1009.6
101,춘천,1990-10-16,15.1,11,21.6,8.5,1.7,11.3,82.3,1007.2
101,춘천,1990-10-17,10.1,4.8,15.9,,1.8,3.8,73,1010.4
101,춘천,1990-10-18,8.2,1.7,17.9,,1,3.5,77.3,1011.8
101,춘천,1990-10-19,10.1,3.3,21,,.8,5.5,79,1010.8
101,춘천,1990-10-20,10.6,5.5,20.2,,.7,7,82.5,1012
101,춘천,1990-10-21,12.9,5.7,23,,1,5.4,69.5,1014.6
101,춘천,1990-10-22,13.1,6.9,22.1,,1.7,6.6,71.3,1014.7
101,춘천,1990-10-23,12.3,4.9,22.2,,1.1,6.2,73.8,1014
101,춘천,1990-10-24,11.9,5,19.8,,.7,7.6,77.8,1011.1
101,춘천,1990-10-25,12.5,8.1,17.3,.7,.7,10.4,87.3,1004.9
101,춘천,1990-10-26,11.4,5.3,16.3,,1.1,6.2,71.5,1007.9
101,춘천,1990-10-27,8.8,3.3,17.8,,.8,4.9,81.3,1015.3
